ano_eleicao,num_turno,uf,codigo_municipio,codigo_cargo,qtd_aptos,qtd_comparecimento
2014,1,MG,47937,5,5893,4900
2014,1,MG,47937,6,5893,4900
2014,1,MG,47937,7,5893,4900
2014,1,MG,47953,1,9704,7867
2014,1,MG,47953,3,9704,7867
2014,1,MG,47953,5,9704,7867
2014,1,MG,47953,6,9704,7867
2014,1,MG,47953,7,9704,7867
2014,1,MG,47970,1,12061,10184
2014,1,MG,47970,3,12061,10184
2014,1,MG,47970,5,12061,10184
2014,1,MG,47970,6,12061,10184
2014,1,MG,47970,7,12061,10184
2014,1,MG,47996,1,44510,36747
2014,1,MG,47996,3,44510,36747
2014,1,MG,47996,5,44510,36747
2014,1,MG,47996,6,44510,36747
2014,1,MG,47996,7,44510,36747
2014,1,MG,48011,1,3978,2930
2014,1,MG,48011,3,3978,2930
2014,1,MG,48011,5,3978,2930
2014,1,MG,48011,6,3978,2930
2014,1,MG,48011,7,3978,2930
2014,1,MG,48038,1,2854,2332
2014,1,MG,48038,3,2854,2332
2014,1,MG,48038,5,2854,2332
2014,1,MG,48038,6,2854,2332
2014,1,MG,48038,7,2854,2332
2014,1,MG,48054,1,3829,3127
2014,1,MG,48054,3,3829,3127
2014,1,MG,48054,5,3829,3127
2014,1,MG,48054,6,3829,3127
2014,1,MG,48054,7,3829,3127
2014,1,MG,48070,1,2515,2193
2014,1,MG,48070,3,2515,2193
2014,1,MG,48070,5,2515,2193
2014,1,MG,48070,6,2515,2193
2014,1,MG,48070,7,2515,2193
2014,1,MG,48097,1,10774,8264
2014,1,MG,48097,3,10774,8264
2014,1,MG,48097,5,10774,8264
2014,1,MG,48097,6,10774,8264
2014,1,MG,48097,7,10774,8264
2014,1,MG,48119,1,4338,2704
2014,1,MG,48119,3,4338,2704
2014,1,MG,48119,5,4338,2704
2014,1,MG,48119,6,4338,2704
2014,1,MG,48119,7,4338,2704
2014,1,MG,48135,1,21916,17961
2014,1,MG,48135,3,21916,17961
2014,1,MG,48135,5,21916,17961
2014,1,MG,48135,6,21916,17961
2014,1,MG,48135,7,21916,17961
2014,1,MG,48151,1,11135,9339
2014,1,MG,48151,3,11135,9339
2014,1,MG,48151,5,11135,9339
2014,1,MG,48151,6,11135,9339
2014,1,MG,48151,7,11135,9339
2014,1,MG,48178,1,14560,11450
2014,1,MG,48178,3,14560,11450
2014,1,MG,48178,5,14560,11450
2014,1,MG,48178,6,14560,11450
2014,1,MG,48178,7,14560,11450
2014,1,MG,48194,1,10447,7987
2014,1,MG,48194,3,10447,7987
2014,1,MG,48194,5,10447,7987
2014,1,MG,48194,6,10447,7987
2014,1,MG,48194,7,10447,7987
2014,1,MG,48216,1,28240,23593
2014,1,MG,48216,3,28240,23593
2014,1,MG,48216,5,28240,23593
2014,1,MG,48216,6,28240,23593
2014,1,MG,48216,7,28240,23593
2014,1,MG,48232,1,3351,2624
2014,1,MG,48232,3,3351,2624
2014,1,MG,48232,5,3351,2624
2014,1,MG,48232,6,3351,2624
2014,1,MG,48232,7,3351,2624
2014,1,MG,48259,1,3005,2365
2014,1,MG,48259,3,3005,2365
2014,1,MG,48259,5,3005,2365
2014,1,MG,48259,6,3005,2365
2014,1,MG,48259,7,3005,2365
2014,1,MG,48275,1,15737,11418
2014,1,MG,48275,3,15737,11418
2014,1,MG,48275,5,15737,11418
2014,1,MG,48275,6,15737,11418
2014,1,MG,48275,7,15737,11418
2014,1,MG,48291,1,5218,3983
2014,1,MG,48291,3,5218,3983
2014,1,MG,48291,5,5218,3983
2014,1,MG,48291,6,5218,3983
2014,1,MG,48291,7,5218,3983
2014,1,MG,48313,1,8005,6454
2014,1,MG,48313,3,8005,6454
2014,1,MG,48313,5,8005,6454
2014,1,MG,48313,6,8005,6454
2014,1,MG,48313,7,8005,6454
2014,1,MG,48330,1,5308,3814
2014,1,MG,48330,3,5308,3814
2014,1,MG,48330,5,5308,3814
2014,1,MG,48330,6,5308,3814
2014,1,MG,48330,7,5308,3814
2014,1,MG,48356,1,22475,13130
2014,1,MG,48356,3,22475,13130
2014,1,MG,48356,5,22475,13130
2014,1,MG,48356,6,22475,13130
2014,1,MG,48356,7,22475,13130
2014,1,MG,48372,1,3207,2498
2014,1,MG,48372,3,3207,2498
2014,1,MG,48372,5,3207,2498
2014,1,MG,48372,6,3207,2498
2014,1,MG,48372,7,3207,2498
2014,1,MG,48399,1,10753,7786
2014,1,MG,48399,3,10753,7786
2014,1,MG,48399,5,10753,7786
2014,1,MG,48399,6,10753,7786
2014,1,MG,48399,7,10753,7786
2014,1,MG,48410,1,8565,6809
2014,1,MG,48410,3,8565,6809
2014,1,MG,48410,5,8565,6809
2014,1,MG,48410,6,8565,6809
2014,1,MG,48410,7,8565,6809
2014,1,MG,48437,1,10208,7829
2014,1,MG,48437,3,10208,7829
2014,1,MG,48437,5,10208,7829
2014,1,MG,48437,6,10208,7829
2014,1,MG,48437,7,10208,7829
2014,1,MG,48453,1,4846,3887
2014,1,MG,48453,3,4846,3887
2014,1,MG,48453,5,4846,3887
2014,1,MG,48453,6,4846,3887
2014,1,MG,48453,7,4846,3887
2014,1,MG,48470,1,6351,4990
2014,1,MG,48470,3,6351,4990
2014,1,MG,48470,5,6351,4990
2014,1,MG,48470,6,6351,4990
2014,1,MG,48470,7,6351,4990
2014,1,MG,48496,1,2263,1583
2014,1,MG,48496,3,2263,1583
2014,1,MG,48496,5,2263,1583
2014,1,MG,48496,6,2263,1583
2014,1,MG,48496,7,2263,1583
2014,1,MG,48518,1,6541,5430
2014,1,MG,48518,3,6541,5430
2014,1,MG,48518,5,6541,5430
2014,1,MG,48518,6,6541,5430
2014,1,MG,48518,7,6541,5430
2014,1,MG,48534,1,12719,8603
2014,1,MG,48534,3,12719,8603
2014,1,MG,48534,5,12719,8603
2014,1,MG,48534,6,12719,8603
2014,1,MG,48534,7,12719,8603
2014,1,MG,48550,1,15101,11509
2014,1,MG,48550,3,15101,11509
2014,1,MG,48550,5,15101,11509
2014,1,MG,48550,6,15101,11509
2014,1,MG,48550,7,15101,11509
2014,1,MG,48577,1,17605,13817
2014,1,MG,48577,3,17605,13817
2014,1,MG,48577,5,17605,13817
2014,1,MG,48577,6,17605,13817
2014,1,MG,48577,7,17605,13817
2014,1,MG,48593,1,10700,8613
2014,1,MG,48593,3,10700,8613
2014,1,MG,48593,5,10700,8613
2014,1,MG,48593,6,10700,8613
2014,1,MG,48593,7,10700,8613
2014,1,MG,48615,1,35929,27813
2014,1,MG,48615,3,35929,27813
2014,1,MG,48615,5,35929,27813
2014,1,MG,48615,6,35929,27813
2014,1,MG,48615,7,35929,27813
2014,1,MG,48631,1,16855,13074
2014,1,MG,48631,3,16855,13074
2014,1,MG,48631,5,16855,13074
2014,1,MG,48631,6,16855,13074
2014,1,MG,48631,7,16855,13074
2014,1,MG,48658,1,255345,211925
2014,1,MG,48658,3,254838,211467
2014,1,MG,48658,5,254838,211467
2014,1,MG,48658,6,254838,211467
2014,1,MG,48658,7,254838,211467
2014,1,MG,48674,1,16970,13525
2014,1,MG,48674,3,16970,13525
2014,1,MG,48674,5,16970,13525
2014,1,MG,48674,6,16970,13525
2014,1,MG,48674,7,16970,13525
2014,1,MG,48690,1,7329,5477
2014,1,MG,48690,3,7329,5477
2014,1,MG,48690,5,7329,5477
2014,1,MG,48690,6,7329,5477
2014,1,MG,48690,7,7329,5477
2014,1,MG,48712,1,2774,2103
2014,1,MG,48712,3,2774,2103
2014,1,MG,48712,5,2774,2103
2014,1,MG,48712,6,2774,2103
2014,1,MG,48712,7,2774,2103
2014,1,MG,48739,1,3137,2502
2014,1,MG,48739,3,3137,2502
2014,1,MG,48739,5,3137,2502
2014,1,MG,48739,6,3137,2502
2014,1,MG,48739,7,3137,2502
2014,1,MG,48755,1,5630,4547
2014,1,MG,48755,3,5630,4547
2014,1,MG,48755,5,5630,4547
2014,1,MG,48755,6,5630,4547
2014,1,MG,48755,7,5630,4547
2014,1,MG,48771,1,75532,61063
2014,1,MG,48771,3,75532,61063
2014,1,MG,48771,5,75532,61063
2014,1,MG,48771,6,75532,61063
2014,1,MG,48771,7,75532,61063
2014,1,MG,48798,1,20792,16546
2014,1,MG,48798,3,20792,16546
2014,1,MG,48798,5,20792,16546
2014,1,MG,48798,6,20792,16546
2014,1,MG,48798,7,20792,16546
2014,1,MG,48810,1,17312,13794
2014,1,MG,48810,3,17312,13794
2014,1,MG,48810,5,17312,13794
2014,1,MG,48810,6,17312,13794
2014,1,MG,48810,7,17312,13794
2014,1,MG,48836,1,2793,1833
2014,1,MG,48836,3,2793,1833
2014,1,MG,48836,5,2793,1833
2014,1,MG,48836,6,2793,1833
2014,1,MG,48836,7,2793,1833
2014,1,MG,48852,1,31293,21628
2014,1,MG,48852,3,31293,21628
2014,1,MG,48852,5,31293,21628
2014,1,MG,48852,6,31293,21628
2014,1,MG,48852,7,31293,21628
2014,1,MG,48879,1,4143,3449
2014,1,MG,48879,3,4143,3449
2014,1,MG,48879,5,4143,3449
2014,1,MG,48879,6,4143,3449
2014,1,MG,48879,7,4143,3449
2014,1,MG,48895,1,6157,4974
2014,1,MG,48895,3,6157,4974
2014,1,MG,48895,5,6157,4974
2014,1,MG,48895,6,6157,4974
2014,1,MG,48895,7,6157,4974
2014,1,MG,48917,1,20273,16371
2014,1,MG,48917,3,20273,16371
2014,1,MG,48917,5,20273,16371
2014,1,MG,48917,6,20273,16371
2014,1,MG,48917,7,20273,16371
2014,1,MG,48933,1,14903,11645
2014,1,MG,48933,3,14903,11645
2014,1,MG,48933,5,14903,11645
2014,1,MG,48933,6,14903,11645
2014,1,MG,48933,7,14903,11645
2014,1,MG,48950,1,61901,52782
2014,1,MG,48950,3,61901,52782
2014,1,MG,48950,5,61901,52782
2014,1,MG,48950,6,61901,52782
2014,1,MG,48950,7,61901,52782
2014,1,MG,48976,1,3326,2460
2014,1,MG,48976,3,3326,2460
2014,1,MG,48976,5,3326,2460
2014,1,MG,48976,6,3326,2460
2014,1,MG,48976,7,3326,2460
2014,1,MG,48992,1,10713,8358
2014,1,MG,48992,3,10713,8358
2014,1,MG,48992,5,10713,8358
2014,1,MG,48992,6,10713,8358
2014,1,MG,48992,7,10713,8358
2014,1,MG,49018,1,11824,10112
2014,1,MG,49018,3,11824,10112
2014,1,MG,49018,5,11824,10112
2014,1,MG,49018,6,11824,10112
2014,1,MG,49018,7,11824,10112
2014,1,MG,49034,1,46351,38631
2014,1,MG,49034,3,46351,38631
2014,1,MG,49034,5,46351,38631
2014,1,MG,49034,6,46351,38631
2014,1,MG,49034,7,46351,38631
2014,1,MG,49050,1,23810,14107
2014,1,MG,49050,3,23810,14107
2014,1,MG,49050,5,23810,14107
2014,1,MG,49050,6,23810,14107
2014,1,MG,49050,7,23810,14107
2014,1,MG,49077,1,2082,1645
2014,1,MG,49077,3,2082,1645
2014,1,MG,49077,5,2082,1645
2014,1,MG,49077,6,2082,1645
2014,1,MG,49077,7,2082,1645
2014,1,MG,49093,1,2295,1865
2014,1,MG,49093,3,2295,1865
2014,1,MG,49093,5,2295,1865
2014,1,MG,49093,6,2295,1865
2014,1,MG,49093,7,2295,1865
2014,1,MG,49115,1,31846,26475
2014,1,MG,49115,3,31846,26475
2014,1,MG,49115,5,31846,26475
2014,1,MG,49115,6,31846,26475
2014,1,MG,49115,7,31846,26475
2014,1,MG,49131,1,2068,1770
2014,1,MG,49131,3,2068,1770
2014,1,MG,49131,5,2068,1770
2014,1,MG,49131,6,2068,1770
2014,1,MG,49131,7,2068,1770
2014,1,MG,49158,1,2962,2459
2014,1,MG,49158,3,2962,2459
2014,1,MG,49158,5,2962,2459
2014,1,MG,49158,6,2962,2459
2014,1,MG,49158,7,2962,2459
2014,1,MG,49174,1,28268,23638
2014,1,MG,49174,3,28268,23638
2014,1,MG,49174,5,28268,23638
2014,1,MG,49174,6,28268,23638
2014,1,MG,49174,7,28268,23638
2014,1,MG,49190,1,24512,19691
2014,1,MG,49190,3,24512,19691
2014,1,MG,49190,5,24512,19691
2014,1,MG,49190,6,24512,19691
2014,1,MG,49190,7,24512,19691
2014,1,MG,49212,1,58344,48587
2014,1,MG,49212,3,58344,48587
2014,1,MG,49212,5,58344,48587
2014,1,MG,49212,6,58344,48587
2014,1,MG,49212,7,58344,48587
2014,1,MG,49239,1,6460,4406
2014,1,MG,49239,3,6460,4406
2014,1,MG,49239,5,6460,4406
2014,1,MG,49239,6,6460,4406
2014,1,MG,49239,7,6460,4406
2014,1,MG,49255,1,14286,9259
2014,1,MG,49255,3,14286,9259
2014,1,MG,49255,5,14286,9259
2014,1,MG,49255,6,14286,9259
2014,1,MG,49255,7,14286,9259
2014,1,MG,49271,1,4265,3313
2014,1,MG,49271,3,4265,3313
2014,1,MG,49271,5,4265,3313
2014,1,MG,49271,6,4265,3313
2014,1,MG,49271,7,4265,3313
2014,1,MG,49298,1,6653,5567
2014,1,MG,49298,3,6653,5567
2014,1,MG,49298,5,6653,5567
2014,1,MG,49298,6,6653,5567
2014,1,MG,49298,7,6653,5567
2014,1,MG,49310,1,1620,1335
2014,1,MG,49310,3,1620,1335
2014,1,MG,49310,5,1620,1335
2014,1,MG,49310,6,1620,1335
2014,1,MG,49310,7,1620,1335
2014,1,MG,49336,1,5104,4162
2014,1,MG,49336,3,5104,4162
2014,1,MG,49336,5,5104,4162
2014,1,MG,49336,6,5104,4162
2014,1,MG,49336,7,5104,4162
2014,1,MG,49352,1,4134,2837
2014,1,MG,49352,3,4134,2837
2014,1,MG,49352,5,4134,2837
2014,1,MG,49352,6,4134,2837
2014,1,MG,49352,7,4134,2837
2014,1,MG,49379,1,11018,9302
2014,1,MG,49379,3,11018,9302
2014,1,MG,49379,5,11018,9302
2014,1,MG,49379,6,11018,9302
2014,1,MG,49379,7,11018,9302
2014,1,MG,49395,1,61844,49742
2014,1,MG,49395,3,61844,49742
2014,1,MG,49395,5,61844,49742
2014,1,MG,49395,6,61844,49742
2014,1,MG,49395,7,61844,49742
2014,1,MG,49417,1,59034,51026
2014,1,MG,49417,3,59034,51026
2014,1,MG,49417,5,59034,51026
2014,1,MG,49417,6,59034,51026
2014,1,MG,49417,7,59034,51026
2014,1,MG,49433,1,16520,13415
2014,1,MG,49433,3,16520,13415
2014,1,MG,49433,5,16520,13415
2014,1,MG,49433,6,16520,13415
2014,1,MG,49433,7,16520,13415
2014,1,MG,49450,1,15856,12940
2014,1,MG,49450,3,15856,12940
2014,1,MG,49450,5,15856,12940
2014,1,MG,49450,6,15856,12940
2014,1,MG,49450,7,15856,12940
2014,1,MG,49476,1,18352,15183
2014,1,MG,49476,3,18352,15183
2014,1,MG,49476,5,18352,15183
2014,1,MG,49476,6,18352,15183
2014,1,MG,49476,7,18352,15183
2014,1,MG,49492,1,1835,1438
2014,1,MG,49492,3,1835,1438
2014,1,MG,49492,5,1835,1438
2014,1,MG,49492,6,1835,1438
2014,1,MG,49492,7,1835,1438
2014,1,MG,49514,1,12852,10593
2014,1,MG,49514,3,12852,10593
2014,1,MG,49514,5,12852,10593
2014,1,MG,49514,6,12852,10593
2014,1,MG,49514,7,12852,10593
2014,1,MG,49530,1,7212,5692
2014,1,MG,49530,3,7212,5692
2014,1,MG,49530,5,7212,5692
2014,1,MG,49530,6,7212,5692
2014,1,MG,49530,7,7212,5692
2014,1,MG,49557,1,2068,1684
2014,1,MG,49557,3,2068,1684
2014,1,MG,49557,5,2068,1684
2014,1,MG,49557,6,2068,1684
2014,1,MG,49557,7,2068,1684
2014,1,MG,49573,1,78241,64196
2014,1,MG,49573,3,78241,64196
2014,1,MG,49573,5,78241,64196
2014,1,MG,49573,6,78241,64196
2014,1,MG,49573,7,78241,64196
2014,1,MG,49590,1,105062,84361
2014,1,MG,49590,3,105062,84361
2014,1,MG,49590,5,105062,84361
2014,1,MG,49590,6,105062,84361
2014,1,MG,49590,7,105062,84361
2014,1,MG,49611,1,61933,50120
2014,1,MG,49611,3,61933,50120
2014,1,MG,49611,5,61933,50120
2014,1,MG,49611,6,61933,50120
2014,1,MG,49611,7,61933,50120
2014,1,MG,49638,1,5110,4147
2014,1,MG,49638,3,5110,4147
2014,1,MG,49638,5,5110,4147
2014,1,MG,49638,6,5110,4147
2014,1,MG,49638,7,5110,4147
2014,1,MG,49654,1,7389,5951
2014,1,MG,49654,3,7389,5951
2014,1,MG,49654,5,7389,5951
2014,1,MG,49654,6,7389,5951
2014,1,MG,49654,7,7389,5951
2014,1,MG,49670,1,4220,2847
2014,1,MG,49670,3,4220,2847
2014,1,MG,49670,5,4220,2847
2014,1,MG,49670,6,4220,2847
2014,1,MG,49670,7,4220,2847
2014,1,MG,49697,1,6167,4454
2014,1,MG,49697,3,6167,4454
2014,1,MG,49697,5,6167,4454
2014,1,MG,49697,6,6167,4454
2014,1,MG,49697,7,6167,4454
2014,1,MG,49719,1,12964,8518
2014,1,MG,49719,3,12964,8518
2014,1,MG,49719,5,12964,8518
2014,1,MG,49719,6,12964,8518
2014,1,MG,49719,7,12964,8518
2014,1,MG,49735,1,18985,12365
2014,1,MG,49735,3,18985,12365
2014,1,MG,49735,5,18985,12365
2014,1,MG,49735,6,18985,12365
2014,1,MG,49735,7,18985,12365
2014,1,MG,49751,1,3452,2823
2014,1,MG,49751,3,3452,2823
2014,1,MG,49751,5,3452,2823
2014,1,MG,49751,6,3452,2823
2014,1,MG,49751,7,3452,2823
2014,1,MG,49778,1,3621,3010
2014,1,MG,49778,3,3621,3010
2014,1,MG,49778,5,3621,3010
2014,1,MG,49778,6,3621,3010
2014,1,MG,49778,7,3621,3010
2014,1,MG,49794,1,2162,1883
2014,1,MG,49794,3,2162,1883
2014,1,MG,49794,5,2162,1883
2014,1,MG,49794,6,2162,1883
2014,1,MG,49794,7,2162,1883
2014,1,MG,49816,1,9472,7693
2014,1,MG,49816,3,9472,7693
2014,1,MG,49816,5,9472,7693
2014,1,MG,49816,6,9472,7693
2014,1,MG,49816,7,9472,7693
2014,1,MG,49832,1,3108,2486
2014,1,MG,49832,3,3108,2486
2014,1,MG,49832,5,3108,2486
2014,1,MG,49832,6,3108,2486
2014,1,MG,49832,7,3108,2486
2014,1,MG,49859,1,45428,38709
2014,1,MG,49859,3,45428,38709
2014,1,MG,49859,5,45428,38709
2014,1,MG,49859,6,45428,38709
2014,1,MG,49859,7,45428,38709
2014,1,MG,49875,1,1938,1720
2014,1,MG,49875,3,1938,1720
2014,1,MG,49875,5,1938,1720
2014,1,MG,49875,6,1938,1720
2014,1,MG,49875,7,1938,1720
2014,1,MG,49891,1,2929,2369
2014,1,MG,49891,3,2929,2369
2014,1,MG,49891,5,2929,2369
2014,1,MG,49891,6,2929,2369
2014,1,MG,49891,7,2929,2369
2014,1,MG,49913,1,3543,2955
2014,1,MG,49913,3,3543,2955
2014,1,MG,49913,5,3543,2955
2014,1,MG,49913,6,3543,2955
2014,1,MG,49913,7,3543,2955
2014,1,MG,49930,1,7250,5972
2014,1,MG,49930,3,7250,5972
2014,1,MG,49930,5,7250,5972
2014,1,MG,49930,6,7250,5972
2014,1,MG,49930,7,7250,5972
2014,1,MG,49956,1,10972,8331
2014,1,MG,49956,3,10972,8331
2014,1,MG,49956,5,10972,8331
2014,1,MG,49956,6,10972,8331
2014,1,MG,49956,7,10972,8331
2014,1,MG,49972,1,16380,13585
2014,1,MG,49972,3,16380,13585
2014,1,MG,49972,5,16380,13585
2014,1,MG,49972,6,16380,13585
2014,1,MG,49972,7,16380,13585
2014,1,MG,49999,1,3363,2548
2014,1,MG,49999,3,3363,2548
2014,1,MG,49999,5,3363,2548
2014,1,MG,49999,6,3363,2548
2014,1,MG,49999,7,3363,2548
2014,1,MG,50016,1,2971,2396
2014,1,MG,50016,3,2971,2396
2014,1,MG,50016,5,2971,2396
2014,1,MG,50016,6,2971,2396
2014,1,MG,50016,7,2971,2396
2014,1,MG,50032,1,3758,3022
2014,1,MG,50032,3,3758,3022
2014,1,MG,50032,5,3758,3022
2014,1,MG,50032,6,3758,3022
2014,1,MG,50032,7,3758,3022
2014,1,MG,50059,1,4034,3087
2014,1,MG,50059,3,4034,3087
2014,1,MG,50059,5,4034,3087
2014,1,MG,50059,6,4034,3087
2014,1,MG,50059,7,4034,3087
2014,1,MG,50075,1,4364,3540
2014,1,MG,50075,3,4364,3540
2014,1,MG,50075,5,4364,3540
2014,1,MG,50075,6,4364,3540
2014,1,MG,50075,7,4364,3540
2014,1,MG,50091,1,6638,5384
2014,1,MG,50091,3,6638,5384
2014,1,MG,50091,5,6638,5384
2014,1,MG,50091,6,6638,5384
2014,1,MG,50091,7,6638,5384
2014,1,MG,50113,1,5730,4781
2014,1,MG,50113,3,5730,4781
2014,1,MG,50113,5,5730,4781
2014,1,MG,50113,6,5730,4781
2014,1,MG,50113,7,5730,4781
2014,1,MG,50130,1,3754,2989
2014,1,MG,50130,3,3754,2989
2014,1,MG,50130,5,3754,2989
2014,1,MG,50130,6,3754,2989
2014,1,MG,50130,7,3754,2989
2014,1,MG,50156,1,13574,9688
2014,1,MG,50156,3,13574,9688
2014,1,MG,50156,5,13574,9688
2014,1,MG,50156,6,13574,9688
2014,1,MG,50156,7,13574,9688
2014,1,MG,50172,1,4598,3768
2014,1,MG,50172,3,4598,3768
2014,1,MG,50172,5,4598,3768
2014,1,MG,50172,6,4598,3768
2014,1,MG,50172,7,4598,3768
2014,1,MG,50199,1,6745,5597
2014,1,MG,50199,3,6745,5597
2014,1,MG,50199,5,6745,5597
2014,1,MG,50199,6,6745,5597
2014,1,MG,50199,7,6745,5597
2014,1,MG,50210,1,9096,7743
2014,1,MG,50210,3,9096,7743
2014,1,MG,50210,5,9096,7743
2014,1,MG,50210,6,9096,7743
2014,1,MG,50210,7,9096,7743
2014,1,MG,50237,1,40462,30596
2014,1,MG,50237,3,40462,30596
2014,1,MG,50237,5,40462,30596
2014,1,MG,50237,6,40462,30596
2014,1,MG,50237,7,40462,30596
2014,1,MG,50253,1,9304,7627
2014,1,MG,50253,3,9304,7627
2014,1,MG,50253,5,9304,7627
2014,1,MG,50253,6,9304,7627
2014,1,MG,50253,7,9304,7627
2014,1,MG,50270,1,20015,16746
2014,1,MG,50270,3,20015,16746
2014,1,MG,50270,5,20015,16746
2014,1,MG,50270,6,20015,16746
2014,1,MG,50270,7,20015,16746
2014,1,MG,50296,1,25020,19600
2014,1,MG,50296,3,25020,19600
2014,1,MG,50296,5,25020,19600
2014,1,MG,50296,6,25020,19600
2014,1,MG,50296,7,25020,19600
2014,1,MG,50318,1,8093,6050
2014,1,MG,50318,3,8093,6050
2014,1,MG,50318,5,8093,6050
2014,1,MG,50318,6,8093,6050
2014,1,MG,50318,7,8093,6050
2014,1,MG,50334,1,12605,10621
2014,1,MG,50334,3,12605,10621
2014,1,MG,50334,5,12605,10621
2014,1,MG,50334,6,12605,10621
2014,1,MG,50334,7,12605,10621
2014,1,MG,50350,1,113370,91478
2014,1,MG,50350,3,113370,91478
2014,1,MG,50350,5,113370,91478
2014,1,MG,50350,6,113370,91478
2014,1,MG,50350,7,113370,91478
2014,1,MG,50377,1,7366,5571
2014,1,MG,50377,3,7366,5571
2014,1,MG,50377,5,7366,5571
2014,1,MG,50377,6,7366,5571
2014,1,MG,50377,7,7366,5571
2014,1,MG,50393,1,22350,17991
2014,1,MG,50393,3,22350,17991
2014,1,MG,50393,5,22350,17991
2014,1,MG,50393,6,22350,17991
2014,1,MG,50393,7,22350,17991
2014,1,MG,50415,1,42447,35394
2014,1,MG,50415,3,42447,35394
2014,1,MG,50415,5,42447,35394
2014,1,MG,50415,6,42447,35394
2014,1,MG,50415,7,42447,35394
2014,1,MG,50431,1,30314,23029
2014,1,MG,50431,3,30314,23029
2014,1,MG,50431,5,30314,23029
2014,1,MG,50431,6,30314,23029
2014,1,MG,50431,7,30314,23029
2014,1,MG,50458,1,8410,6548
2014,1,MG,50458,3,8410,6548
2014,1,MG,50458,5,8410,6548
2014,1,MG,50458,6,8410,6548
2014,1,MG,50458,7,8410,6548
2014,1,MG,50474,1,12208,8517
2014,1,MG,50474,3,12208,8517
2014,1,MG,50474,5,12208,8517
2014,1,MG,50474,6,12208,8517
2014,1,MG,50474,7,12208,8517
2014,1,MG,50490,1,97472,80626
2014,1,MG,50490,3,97472,80626
2014,1,MG,50490,5,97472,80626
2014,1,MG,50490,6,97472,80626
2014,1,MG,50490,7,97472,80626
2014,1,MG,50512,1,5364,4402
2014,1,MG,50512,3,5364,4402
2014,1,MG,50512,5,5364,4402
2014,1,MG,50512,6,5364,4402
2014,1,MG,50512,7,5364,4402
2014,1,MG,50539,1,6678,5731
2014,1,MG,50539,3,6678,5731
2014,1,MG,50539,5,6678,5731
2014,1,MG,50539,6,6678,5731
2014,1,MG,50539,7,6678,5731
2014,1,MG,50555,1,19917,15629
2014,1,MG,50555,3,19917,15629
2014,1,MG,50555,5,19917,15629
2014,1,MG,50555,6,19917,15629
2014,1,MG,50555,7,19917,15629
2014,1,MG,50571,1,7450,6107
2014,1,MG,50571,3,7450,6107
2014,1,MG,50571,5,7450,6107
2014,1,MG,50571,6,7450,6107
2014,1,MG,50571,7,7450,6107
2014,1,MG,50598,1,2833,2214
2014,1,MG,50598,3,2833,2214
2014,1,MG,50598,5,2833,2214
2014,1,MG,50598,6,2833,2214
2014,1,MG,50598,7,2833,2214
2014,1,MG,50610,1,5293,4023
2014,1,MG,50610,3,5293,4023
2014,1,MG,50610,5,5293,4023
2014,1,MG,50610,6,5293,4023
2014,1,MG,50610,7,5293,4023
2014,1,MG,50636,1,4088,2876
2014,1,MG,50636,3,4088,2876
2014,1,MG,50636,5,4088,2876
2014,1,MG,50636,6,4088,2876
2014,1,MG,50636,7,4088,2876
2014,1,MG,50652,1,2594,2030
2014,1,MG,50652,3,2594,2030
2014,1,MG,50652,5,2594,2030
2014,1,MG,50652,6,2594,2030
2014,1,MG,50652,7,2594,2030
2014,1,MG,50679,1,16294,12339
2014,1,MG,50679,3,16294,12339
2014,1,MG,50679,5,16294,12339
2014,1,MG,50679,6,16294,12339
2014,1,MG,50679,7,16294,12339
2014,1,MG,50695,1,6845,5476
2014,1,MG,50695,3,6845,5476
2014,1,MG,50695,5,6845,5476
2014,1,MG,50695,6,6845,5476
2014,1,MG,50695,7,6845,5476
2014,1,MG,50717,1,7924,6749
2014,1,MG,50717,3,7924,6749
2014,1,MG,50717,5,7924,6749
2014,1,MG,50717,6,7924,6749
2014,1,MG,50717,7,7924,6749
2014,1,MG,50733,1,3199,2562
2014,1,MG,50733,3,3199,2562
2014,1,MG,50733,5,3199,2562
2014,1,MG,50733,6,3199,2562
2014,1,MG,50733,7,3199,2562
2014,1,MG,50750,1,2162,1829
2014,1,MG,50750,3,2162,1829
2014,1,MG,50750,5,2162,1829
2014,1,MG,50750,6,2162,1829
2014,1,MG,50750,7,2162,1829
2014,1,MG,50776,1,12006,10730
2014,1,MG,50776,3,12006,10730
2014,1,MG,50776,5,12006,10730
2014,1,MG,50776,6,12006,10730
2014,1,MG,50776,7,12006,10730
2014,1,MG,50792,1,17338,13728
2014,1,MG,50792,3,17338,13728
2014,1,MG,50792,5,17338,13728
2014,1,MG,50792,6,17338,13728
2014,1,MG,50792,7,17338,13728
2014,1,MG,50814,1,7701,6125
2014,1,MG,50814,3,7701,6125
2014,1,MG,50814,5,7701,6125
2014,1,MG,50814,6,7701,6125
2014,1,MG,50814,7,7701,6125
2014,1,MG,50830,1,8841,7362
2014,1,MG,50830,3,8841,7362
2014,1,MG,50830,5,8841,7362
2014,1,MG,50830,6,8841,7362
2014,1,MG,50830,7,8841,7362
2014,1,MG,50857,1,13058,9876
2014,1,MG,50857,3,13058,9876
2014,1,MG,50857,5,13058,9876
2014,1,MG,50857,6,13058,9876
2014,1,MG,50857,7,13058,9876
2014,1,MG,50873,1,3936,3524
